# Truckee-Tahoe Airport (KTRK)
# e.g. http://www.wunderground.com/history/airport/KTRK/2015/01/01/DailyHistory.html?req_city=Truckee&req_state=CA&reqdb.zip=96160&reqdb.magic=1&reqdb.wmo=99999&format=1
TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
4:55 AM,35.6,30.2,81,30.31,10.0,NNW,3.5,-,N/A,,Mostly Cloudy,330,2015-12-07 12:55:00
5:15 AM,35.6,30.2,81,30.32,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-07 13:15:00
5:35 AM,37.4,30.2,75,30.34,10.0,WNW,6.9,-,N/A,,Overcast,290,2015-12-07 13:35:00
6:45 AM,37.4,28.4,70,30.33,10.0,SE,4.6,-,N/A,,Mostly Cloudy,140,2015-12-07 14:45:00
7:45 AM,35.6,30.2,81,30.37,10.0,SSE,3.5,-,N/A,,Overcast,150,2015-12-07 15:45:00
8:55 AM,39.2,32.0,75,30.37,10.0,East,5.8,-,N/A,,Overcast,100,2015-12-07 16:55:00
9:55 AM,39.2,33.8,81,30.37,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-07 17:55:00
10:55 AM,42.8,33.8,70,30.35,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-07 18:55:00
11:55 AM,46.4,35.6,66,30.33,10.0,SE,5.8,-,N/A,,Mostly Cloudy,140,2015-12-07 19:55:00
12:45 PM,48.2,35.6,62,30.32,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-07 20:45:00
1:45 PM,48.2,37.4,66,30.29,10.0,SW,9.2,16.1,N/A,,Overcast,230,2015-12-07 21:45:00
2:50 PM,42.8,39.2,87,30.30,10.0,SSW,6.9,-,N/A,,Overcast,210,2015-12-07 22:50:00
3:55 PM,42.8,37.4,81,30.31,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-07 23:55:00
4:45 PM,39.2,37.4,93,30.31,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-08 00:45:00
5:15 PM,37.4,35.6,93,30.30,10.0,South,3.5,-,N/A,,Mostly Cloudy,190,2015-12-08 01:15:00
5:35 PM,35.6,33.8,93,30.31,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-08 01:35:00
5:55 PM,35.6,33.8,93,30.32,10.0,NNE,3.5,-,N/A,,Overcast,30,2015-12-08 01:55:00
6:15 PM,35.6,33.8,93,30.32,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-08 02:15:00
6:35 PM,35.6,33.8,93,30.32,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-08 02:35:00
6:55 PM,37.4,33.8,87,30.34,10.0,NNE,4.6,-,N/A,,Overcast,30,2015-12-08 02:55:00
7:15 PM,35.6,33.8,93,30.34,10.0,South,4.6,-,N/A,,Overcast,190,2015-12-08 03:15:00
7:35 PM,35.6,33.8,93,30.33,10.0,WSW,3.5,-,N/A,,Overcast,250,2015-12-08 03:35:00
7:55 PM,35.6,33.8,93,30.32,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-08 03:55:00
8:15 PM,35.6,33.8,93,30.31,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-08 04:15:00
8:35 PM,35.6,33.8,93,30.33,10.0,North,3.5,-,N/A,,Overcast,10,2015-12-08 04:35:00
8:55 PM,35.6,33.8,93,30.33,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-08 04:55:00
9:15 PM,33.8,32.0,93,30.33,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-08 05:15:00
9:35 PM,32.0,32.0,100,30.33,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-08 05:35:00
9:55 PM,33.8,32.0,93,30.34,10.0,East,5.8,-,N/A,,Mostly Cloudy,100,2015-12-08 05:55:00
10:15 PM,32.0,32.0,100,30.34,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-12-08 06:15:00
10:35 PM,32.0,32.0,100,30.35,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-12-08 06:35:00
10:55 PM,30.2,30.2,100,30.34,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 06:55:00
11:15 PM,32.0,30.2,93,30.34,10.0,South,3.5,-,N/A,,Clear,190,2015-12-08 07:15:00
11:35 PM,32.0,30.2,93,30.34,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 07:35:00
11:55 PM,30.2,28.4,93,30.33,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 07:55:00
12:15 AM,32.0,32.0,100,30.33,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-12-08 08:15:00
12:35 AM,30.2,28.4,93,30.32,10.0,WSW,3.5,-,N/A,,Scattered Clouds,250,2015-12-08 08:35:00
12:55 AM,30.2,30.2,100,30.32,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 08:55:00
1:15 AM,28.4,28.4,100,30.32,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 09:15:00
1:35 AM,28.4,28.4,100,30.32,10.0,SW,3.5,-,N/A,,Clear,220,2015-12-08 09:35:00
1:55 AM,28.4,28.4,100,30.33,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 09:55:00
2:15 AM,28.4,26.6,93,30.33,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 10:15:00
2:35 AM,28.4,28.4,100,30.33,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 10:35:00
2:55 AM,30.2,30.2,100,30.33,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 10:55:00
3:15 AM,30.2,30.2,100,30.33,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 11:15:00
3:35 AM,30.2,28.4,93,30.33,10.0,East,4.6,-,N/A,,Clear,90,2015-12-08 11:35:00
3:55 AM,28.4,26.6,93,30.32,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 11:55:00
4:15 AM,28.4,28.4,100,30.33,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 12:15:00
4:35 AM,28.4,28.4,100,30.32,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 12:35:00
4:55 AM,28.4,28.4,100,30.32,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 12:55:00
5:15 AM,26.6,26.6,100,30.32,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 13:15:00
5:35 AM,28.4,26.6,93,30.31,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-08 13:35:00
6:50 AM,26.6,26.6,100,30.31,3.0,Calm,Calm,-,N/A,Fog,Light Freezing Fog,0,2015-12-08 14:50:00
7:55 AM,28.4,28.4,100,30.32,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-08 15:55:00
8:55 AM,30.2,28.4,93,30.34,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-08 16:55:00
9:50 AM,33.8,32.0,93,30.37,10.0,ESE,4.6,-,N/A,,Overcast,120,2015-12-08 17:50:00
10:45 AM,39.2,35.6,87,30.31,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-08 18:45:00
11:45 AM,48.2,37.4,66,30.28,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-08 19:45:00
12:45 PM,51.8,35.6,54,30.26,10.0,SE,10.4,-,N/A,,Mostly Cloudy,140,2015-12-08 20:45:00
1:50 PM,53.6,33.8,47,30.26,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-08 21:50:00
2:50 PM,53.6,28.4,38,30.25,10.0,SSE,8.1,-,N/A,,Overcast,160,2015-12-08 22:50:00
4:45 PM,44.6,32.0,61,30.25,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-09 00:45:00
5:15 PM,41.0,32.0,70,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 01:15:00
5:35 PM,37.4,30.2,75,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 01:35:00
5:55 PM,39.2,30.2,70,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 01:55:00
6:15 PM,33.8,28.4,81,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 02:15:00
6:35 PM,33.8,28.4,81,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 02:35:00
6:55 PM,33.8,28.4,81,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 02:55:00
7:15 PM,33.8,28.4,81,30.26,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 03:15:00
7:35 PM,32.0,28.4,87,30.26,10.0,SSE,3.5,-,N/A,,Clear,150,2015-12-09 03:35:00
7:55 PM,32.0,28.4,87,30.26,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 03:55:00
8:15 PM,32.0,26.6,80,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 04:15:00
8:35 PM,32.0,26.6,80,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 04:35:00
8:55 PM,32.0,26.6,80,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 04:55:00
9:15 PM,32.0,26.6,80,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 05:15:00
9:35 PM,30.2,26.6,86,30.25,10.0,South,4.6,-,N/A,,Clear,180,2015-12-09 05:35:00
9:55 PM,30.2,26.6,86,30.24,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 05:55:00
10:15 PM,30.2,26.6,86,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 06:15:00
10:35 PM,30.2,24.8,80,30.24,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 06:35:00
10:55 PM,30.2,24.8,80,30.23,10.0,North,3.5,-,N/A,,Clear,360,2015-12-09 06:55:00
11:15 PM,32.0,24.8,75,30.23,10.0,NE,4.6,-,N/A,,Clear,40,2015-12-09 07:15:00
11:35 PM,30.2,24.8,80,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 07:35:00
11:55 PM,44.6,19.4,37,30.22,10.0,SSW,13.8,20.7,N/A,,Clear,210,2015-12-09 07:55:00
12:15 AM,42.8,19.4,39,30.21,10.0,SSW,12.7,16.1,N/A,,Clear,210,2015-12-09 08:15:00
12:35 AM,44.6,17.6,34,30.20,10.0,SSW,5.8,-,N/A,,Clear,200,2015-12-09 08:35:00
12:55 AM,44.6,17.6,34,30.20,10.0,SSW,11.5,-,N/A,,Clear,210,2015-12-09 08:55:00
1:15 AM,44.6,15.8,31,30.19,10.0,South,12.7,19.6,N/A,,Clear,190,2015-12-09 09:15:00
1:35 AM,44.6,14.0,29,30.19,10.0,SSW,10.4,-,N/A,,Clear,200,2015-12-09 09:35:00
1:55 AM,44.6,15.8,31,30.20,10.0,South,11.5,17.3,N/A,,Clear,190,2015-12-09 09:55:00
2:15 AM,44.6,17.6,34,30.20,10.0,SSW,12.7,-,N/A,,Clear,200,2015-12-09 10:15:00
2:35 AM,44.6,17.6,34,30.19,10.0,South,11.5,-,N/A,,Clear,190,2015-12-09 10:35:00
2:55 AM,44.6,19.4,37,30.19,10.0,South,15.0,18.4,N/A,,Clear,170,2015-12-09 10:55:00
3:15 AM,44.6,19.4,37,30.19,10.0,South,11.5,-,N/A,,Clear,170,2015-12-09 11:15:00
3:35 AM,42.8,19.4,39,30.17,10.0,South,8.1,-,N/A,,Clear,180,2015-12-09 11:35:00
3:55 AM,41.0,23.0,49,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 11:55:00
4:15 AM,41.0,21.2,45,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 12:15:00
4:35 AM,39.2,21.2,49,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2015-12-09 12:35:00
4:55 AM,39.2,21.2,49,30.14,10.0,NW,5.8,-,N/A,,Clear,320,2015-12-09 12:55:00
5:15 AM,41.0,21.2,45,30.14,10.0,North,6.9,-,N/A,,Clear,350,2015-12-09 13:15:00
5:35 AM,35.6,23.0,60,30.13,10.0,NNE,8.1,-,N/A,,Clear,30,2015-12-09 13:35:00
6:45 AM,35.6,21.2,56,30.13,10.0,South,6.9,-,N/A,,Mostly Cloudy,180,2015-12-09 14:45:00
8:45 AM,46.4,21.2,37,30.13,10.0,NE,3.5,-,N/A,,Mostly Cloudy,40,2015-12-09 16:45:00
9:45 AM,51.8,17.6,26,30.13,10.0,SW,17.3,24.2,N/A,,Mostly Cloudy,230,2015-12-09 17:45:00
10:45 AM,51.8,23.0,33,30.12,10.0,WSW,13.8,34.5,N/A,,Mostly Cloudy,240,2015-12-09 18:45:00
11:45 AM,46.4,32.0,57,30.13,10.0,WSW,13.8,31.1,N/A,,Overcast,250,2015-12-09 19:45:00
12:45 PM,44.6,35.6,71,30.11,8.0,WSW,11.5,24.2,N/A,,Overcast,240,2015-12-09 20:45:00
1:50 PM,42.8,37.4,81,30.11,10.0,North,8.1,-,N/A,,Overcast,360,2015-12-09 21:50:00
2:54 PM,42.8,37.4,81,30.13,10.0,NW,6.9,-,N/A,,Overcast,320,2015-12-09 22:54:00
3:50 PM,42.8,37.4,81,30.11,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-09 23:50:00
4:45 PM,42.8,37.4,81,30.11,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-10 00:45:00
5:15 PM,41.0,37.4,87,30.11,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-10 01:15:00
5:35 PM,41.0,37.4,87,30.11,10.0,NW,3.5,-,N/A,,Overcast,320,2015-12-10 01:35:00
5:55 PM,41.0,37.4,87,30.11,10.0,NNW,3.5,-,N/A,,Overcast,340,2015-12-10 01:55:00
6:15 PM,41.0,37.4,87,30.11,10.0,NW,4.6,-,N/A,,Overcast,310,2015-12-10 02:15:00
6:35 PM,41.0,37.4,87,30.10,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-10 02:35:00
6:55 PM,39.2,37.4,93,30.10,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-10 02:55:00
7:15 PM,37.4,37.4,100,30.07,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-10 03:15:00
7:35 PM,37.4,35.6,93,30.07,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-10 03:35:00
7:55 PM,37.4,37.4,100,30.07,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-10 03:55:00
8:15 PM,39.2,37.4,93,30.07,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-10 04:15:00
8:35 PM,41.0,35.6,81,30.07,10.0,NW,3.5,-,N/A,,Overcast,320,2015-12-10 04:35:00
8:55 PM,37.4,35.6,93,30.06,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-10 04:55:00
9:15 PM,37.4,35.6,93,30.06,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-10 05:15:00
9:35 PM,39.2,35.6,87,30.04,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-10 05:35:00
9:55 PM,42.8,37.4,81,30.02,10.0,SSW,15.0,24.2,N/A,,Mostly Cloudy,200,2015-12-10 05:55:00
10:15 PM,42.8,37.4,81,30.02,10.0,South,11.5,18.4,N/A,,Scattered Clouds,190,2015-12-10 06:15:00
10:35 PM,42.8,35.6,76,30.00,10.0,SSW,8.1,-,N/A,,Scattered Clouds,200,2015-12-10 06:35:00
10:55 PM,44.6,37.4,76,29.98,10.0,SSW,13.8,20.7,N/A,,Clear,210,2015-12-10 06:55:00
11:15 PM,44.6,37.4,76,29.97,10.0,SSW,19.6,28.8,N/A,,Scattered Clouds,210,2015-12-10 07:15:00
11:35 PM,42.8,37.4,81,29.96,10.0,SW,13.8,24.2,N/A,Rain,Light Rain,220,2015-12-10 07:35:00
11:55 PM,42.8,39.2,87,29.94,10.0,SSW,13.8,23.0,N/A,,Drizzle,210,2015-12-10 07:55:00
12:15 AM,44.6,39.2,81,29.94,10.0,South,18.4,27.6,N/A,Rain,Rain,190,2015-12-10 08:15:00
12:35 AM,42.8,39.2,87,29.94,7.0,SSW,12.7,-,N/A,Rain,Rain,210,2015-12-10 08:35:00
12:55 AM,42.8,37.4,81,29.90,10.0,SSW,18.4,25.3,N/A,Rain,Rain,200,2015-12-10 08:55:00
1:15 AM,42.8,37.4,81,29.88,7.0,SSW,15.0,26.5,0.01,,Drizzle,200,2015-12-10 09:15:00
1:35 AM,42.8,37.4,81,29.87,7.0,SSW,16.1,25.3,0.01,Rain,Heavy Rain,200,2015-12-10 09:35:00
1:55 AM,42.8,39.2,87,29.88,7.0,SSW,12.7,20.7,0.02,Rain,Rain,200,2015-12-10 09:55:00
2:15 AM,42.8,39.2,87,29.88,7.0,SSW,18.4,29.9,N/A,Rain,Rain,200,2015-12-10 10:15:00
2:35 AM,42.8,37.4,81,29.86,10.0,SSW,25.3,36.8,0.01,Rain,Light Rain,210,2015-12-10 10:35:00
2:55 AM,42.8,35.6,76,29.82,10.0,SSW,27.6,34.5,0.01,,Drizzle,200,2015-12-10 10:55:00
3:15 AM,42.8,33.8,70,29.78,10.0,South,28.8,40.3,0.01,,Overcast,190,2015-12-10 11:15:00
3:35 AM,41.0,35.6,81,29.79,7.0,SSW,31.1,41.4,0.01,Rain,Light Rain,200,2015-12-10 11:35:00
3:55 AM,41.0,35.6,81,29.76,4.0,SSW,21.9,46.0,0.02,Rain,Light Rain,200,2015-12-10 11:55:00
4:15 AM,39.2,35.6,87,29.78,3.0,SSW,21.9,34.5,0.03,Rain,Rain,210,2015-12-10 12:15:00
4:35 AM,39.2,35.6,87,29.75,4.0,SSW,20.7,27.6,0.07,Rain,Rain,200,2015-12-10 12:35:00
4:55 AM,37.4,35.6,93,29.75,4.0,South,21.9,31.1,0.11,Rain,Rain,190,2015-12-10 12:55:00
5:15 AM,39.2,35.6,87,29.74,3.0,SSW,23.0,40.3,0.02,Rain,Rain,200,2015-12-10 13:15:00
5:35 AM,39.2,35.6,87,29.74,4.0,SSW,20.7,32.2,0.05,Rain,Rain,200,2015-12-10 13:35:00
6:55 AM,42.8,37.4,81,29.66,4.0,SSW,23.0,36.8,N/A,Rain,Rain,210,2015-12-10 14:55:00
7:55 AM,41.0,35.6,81,29.72,3.0,SW,29.9,39.1,N/A,Rain,Rain,230,2015-12-10 15:55:00
8:55 AM,33.8,32.0,93,29.77,2.0,West,20.7,26.5,N/A,Rain,Rain,270,2015-12-10 16:55:00
9:50 AM,32.0,30.2,93,29.81,0.8,SW,26.5,31.1,N/A,Snow,Light Snow,230,2015-12-10 17:50:00
10:50 AM,33.8,30.2,87,29.83,5.0,WSW,15.0,29.9,N/A,Snow,Light Snow,250,2015-12-10 18:50:00
11:45 AM,32.0,30.2,93,29.82,1.0,WSW,9.2,21.9,N/A,Snow,Light Snow,240,2015-12-10 19:45:00
12:45 PM,33.8,24.8,70,29.84,7.0,WSW,17.3,33.4,N/A,,Mostly Cloudy,250,2015-12-10 20:45:00
1:45 PM,33.8,24.8,70,29.80,7.0,WSW,16.1,24.2,N/A,,Mostly Cloudy,250,2015-12-10 21:45:00
2:45 PM,33.8,24.8,70,29.81,5.0,WSW,13.8,26.5,N/A,Snow,Light Snow,250,2015-12-10 22:45:00
3:45 PM,32.0,26.6,80,29.80,3.0,West,8.1,19.6,N/A,Snow,Light Snow,260,2015-12-10 23:45:00
4:45 PM,30.2,26.6,86,29.79,1.5,SSW,8.1,-,N/A,Snow,Snow,200,2015-12-11 00:45:00
5:15 PM,30.2,28.4,93,29.78,10.0,South,3.5,-,N/A,,Overcast,180,2015-12-11 01:15:00
5:35 PM,30.2,28.4,93,29.77,0.5,SW,4.6,16.1,N/A,Snow,Heavy Snow,220,2015-12-11 01:35:00
5:55 PM,30.2,28.4,93,29.76,0.5,SE,4.6,-,0.03,Snow,Heavy Snow,130,2015-12-11 01:55:00
6:15 PM,30.2,28.4,93,29.76,0.5,South,11.5,-,0.04,Snow,Heavy Snow,170,2015-12-11 02:15:00
6:35 PM,30.2,28.4,93,29.75,1.5,South,5.8,9.2,0.06,Snow,Light Snow,190,2015-12-11 02:35:00
6:55 PM,30.2,28.4,93,29.75,1.2,Calm,Calm,-,0.06,Snow,Snow,0,2015-12-11 02:55:00
7:15 PM,30.2,28.4,93,29.76,0.5,Calm,Calm,-,0.01,Snow,Heavy Snow,0,2015-12-11 03:15:00
7:35 PM,30.2,28.4,93,29.76,0.5,SE,3.5,-,0.05,Snow,Heavy Snow,140,2015-12-11 03:35:00
7:55 PM,30.2,30.2,100,29.76,0.5,South,9.2,-,0.10,Snow,Heavy Snow,190,2015-12-11 03:55:00
8:15 PM,30.2,28.4,93,29.75,0.5,SSW,11.5,-,0.03,Snow,Heavy Snow,210,2015-12-11 04:15:00
8:35 PM,30.2,28.4,93,29.74,0.5,SW,8.1,-,0.04,Snow,Snow,220,2015-12-11 04:35:00
8:55 PM,30.2,28.4,93,29.75,0.5,Calm,Calm,-,0.06,Snow,Snow,0,2015-12-11 04:55:00
9:15 PM,30.2,28.4,93,29.74,2.0,SE,4.6,-,0.01,Snow,Light Snow,130,2015-12-11 05:15:00
9:35 PM,30.2,28.4,93,29.74,5.0,SSE,3.5,-,0.01,Snow,Light Snow,150,2015-12-11 05:35:00
9:55 PM,30.2,28.4,93,29.73,0.8,SE,3.5,-,0.02,Snow,Snow,130,2015-12-11 05:55:00
10:15 PM,30.2,28.4,93,29.72,3.0,SSE,4.6,-,N/A,Snow,Light Snow,160,2015-12-11 06:15:00
10:35 PM,30.2,28.4,93,29.73,3.0,SSW,8.1,-,N/A,Snow,Light Snow,200,2015-12-11 06:35:00
10:55 PM,32.0,24.8,75,29.72,10.0,SW,5.8,18.4,N/A,,Overcast,220,2015-12-11 06:55:00
11:15 PM,30.2,26.6,86,29.72,0.8,SSW,6.9,-,0.01,Snow,Light Snow,210,2015-12-11 07:15:00
11:35 PM,30.2,28.4,93,29.71,1.8,SSE,3.5,-,0.01,Snow,Light Snow,150,2015-12-11 07:35:00
11:55 PM,30.2,28.4,93,29.72,1.0,SSW,9.2,-,0.01,Snow,Light Snow,210,2015-12-11 07:55:00
12:15 AM,28.4,26.6,93,29.70,0.5,SW,9.2,16.1,0.01,Snow,Snow,230,2015-12-11 08:15:00
12:35 AM,28.4,26.6,93,29.69,3.0,SSW,4.6,-,0.01,Snow,Light Snow,210,2015-12-11 08:35:00
12:55 AM,28.4,26.6,93,29.69,1.5,SW,3.5,-,0.01,Snow,Light Snow,220,2015-12-11 08:55:00
1:15 AM,28.4,26.6,93,29.69,1.5,South,3.5,-,N/A,Snow,Light Snow,180,2015-12-11 09:15:00
1:35 AM,28.4,26.6,93,29.69,1.8,Calm,Calm,-,N/A,Snow,Light Snow,0,2015-12-11 09:35:00
1:55 AM,28.4,28.4,100,29.69,0.2,Calm,Calm,-,0.03,Snow,Heavy Snow,0,2015-12-11 09:55:00
2:15 AM,28.4,28.4,100,29.69,0.8,ENE,3.5,-,0.03,Snow,Snow,70,2015-12-11 10:15:00
2:35 AM,28.4,28.4,100,29.69,0.5,Calm,Calm,-,0.05,Snow,Snow,0,2015-12-11 10:35:00
2:55 AM,28.4,28.4,100,29.68,1.2,Calm,Calm,-,0.05,Snow,Light Snow,0,2015-12-11 10:55:00
3:15 AM,28.4,28.4,100,29.67,2.0,ESE,3.5,-,0.01,Snow,Light Snow,110,2015-12-11 11:15:00
3:35 AM,28.4,26.6,93,29.67,2.5,SSE,3.5,-,0.01,Snow,Light Snow,150,2015-12-11 11:35:00
3:55 AM,28.4,26.6,93,29.66,5.0,Calm,Calm,-,0.01,Snow,Light Snow,0,2015-12-11 11:55:00
4:15 AM,26.6,26.6,100,29.66,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-11 12:15:00
4:35 AM,26.6,26.6,100,29.66,7.0,NNE,4.6,-,N/A,Snow,Light Snow,20,2015-12-11 12:35:00
4:55 AM,28.4,26.6,93,29.66,4.0,East,3.5,-,N/A,Snow,Light Snow,80,2015-12-11 12:55:00
5:15 AM,26.6,24.8,93,29.66,10.0,ESE,5.8,-,N/A,,Mostly Cloudy,110,2015-12-11 13:15:00
5:35 AM,26.6,24.8,93,29.67,10.0,South,3.5,-,N/A,Snow,Light Snow,180,2015-12-11 13:35:00
6:55 AM,26.6,24.8,93,29.69,8.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-11 14:55:00
7:50 AM,26.6,23.0,86,29.70,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-11 15:50:00
8:45 AM,26.6,23.0,86,29.73,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-11 16:45:00
9:55 AM,30.2,23.0,75,29.76,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-11 17:55:00
10:55 AM,30.2,24.8,80,29.77,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-11 18:55:00
11:50 AM,32.0,24.8,75,29.77,10.0,WSW,6.9,-,N/A,,Mostly Cloudy,250,2015-12-11 19:50:00
12:55 PM,32.0,21.2,64,29.77,10.0,SW,8.1,-,N/A,,Mostly Cloudy,230,2015-12-11 20:55:00
1:55 PM,30.2,23.0,75,29.77,10.0,West,8.1,-,N/A,,Mostly Cloudy,270,2015-12-11 21:55:00
2:45 PM,30.2,21.2,69,29.79,10.0,WSW,5.8,-,N/A,,Mostly Cloudy,240,2015-12-11 22:45:00
3:55 PM,30.2,21.2,69,29.82,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-11 23:55:00
4:45 PM,28.4,21.2,74,29.83,8.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-12 00:45:00
5:15 PM,26.6,23.0,86,29.84,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-12 01:15:00
5:35 PM,26.6,23.0,86,29.85,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-12-12 01:35:00
5:55 PM,23.0,21.2,93,29.86,10.0,SW,3.5,-,N/A,,Scattered Clouds,230,2015-12-12 01:55:00
6:15 PM,23.0,23.0,100,29.86,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-12-12 02:15:00
6:35 PM,23.0,21.2,93,29.87,2.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-12-12 02:35:00
6:55 PM,19.4,19.4,100,29.88,0.5,SSE,3.5,-,N/A,Fog,Light Freezing Fog,150,2015-12-12 02:55:00
7:15 PM,19.4,19.4,100,29.88,5.0,South,3.5,-,N/A,,Overcast,170,2015-12-12 03:15:00
7:35 PM,17.6,17.6,100,29.88,1.5,SSW,3.5,-,N/A,,Overcast,200,2015-12-12 03:35:00
7:55 PM,17.6,17.6,100,29.89,10.0,ESE,4.6,-,N/A,,Mostly Cloudy,110,2015-12-12 03:55:00
8:15 PM,21.2,19.4,93,29.89,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-12 04:15:00
8:35 PM,19.4,19.4,100,29.90,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-12 04:35:00
8:55 PM,19.4,19.4,100,29.91,7.0,Calm,Calm,-,N/A,,Overcast,0,2015-12-12 04:55:00
9:15 PM,19.4,19.4,100,29.91,4.0,ESE,4.6,-,N/A,,Mostly Cloudy,110,2015-12-12 05:15:00
9:35 PM,19.4,17.6,93,29.92,10.0,ESE,3.5,-,N/A,,Mostly Cloudy,120,2015-12-12 05:35:00
9:55 PM,19.4,17.6,93,29.92,10.0,WSW,3.5,-,N/A,,Overcast,250,2015-12-12 05:55:00
